"Mppcv";"nMppnm";"fMppnm";"aMppnm";"ATC";"DDD";"DDU";"DPP";"ATCNM_E";"ATCNM_N";"ATCNM_F";"OffMrkt";"GGRCM";"HYR_";"CreaDatm";"Dbl";"Route"
"0662585";"transvane 80g creme";"transvane 80g creme";"TRANSVANE CREME 80 GR";"M02AC31";"1.000";"ed";;"?";"salicylzuur, comb.";"acide salicylique, associations";;"false";;;;
"0427542";"transvane creme 40g";"transvane creme 40g";"TRANSVANE CREME 40G";"M02AC31";"1.000";"ed";;"?";"salicylzuur, comb.";"acide salicylique, associations";;"false";;;;
"0134841";"tranxene caps 30x 10mg";"tranxene caps 30x 10mg";"TRANXENE CAPS. 30 X 10 MG";"N05BA05";"20.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"true";"JAAF";;;
"0134833";"tranxene caps 30x 5mg";"tranxene caps 30x 5mg";"TRANXENE CAPS. 30 X 5 MG";"N05BA05";"20.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"true";"JAAF";;;
"0087643";"tranxene caps. 100 x  5 mg";"tranxene caps. 100 x  5 mg";"TRANXENE CAPS. 100 X 5 MG";"N05BA05";"20.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"false";;;;
"0087650";"tranxene caps. 100 x 10 mg";"tranxene caps. 100 x 10 mg";"TRANXENE CAPS. 100 X 10 MG";"N05BA05";"20.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"false";;;;
"0812917";"tranxene comp sec 30 x 50mg";"tranxene comp sec 30 x 50mg";"TRANXENE COMP SEC 30 X 50MG";"N05BA05";"20.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"false";;;;
"0088591";"tranxene flac 5x 20mg/2ml";"tranxene flac 5x 20mg/2ml";"TRANXENE AMP. INJ. 5 X 20 MG";"N05BA05";"100.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"false";;;;
"0805382";"tranxene flac 5x 50mg/2,5ml";"tranxene flac 5x 50mg/2,5ml";"TRANXENE AMP. INJ. 5 X 50 MG";"N05BA05";"100.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"false";;;;
"1064393";"tranxene tab 30x 50mg";"tranxene compr 30x 50mg";"TRANXENE COMP SEC 30 X 50MG UD";"N05BA05";"20.000";"mg";;"potassium clorazepate";"dikaliumclorazepaat";"clorazépate potassique";;"true";"JAAF";;;
"0135277";"trasicor comp  50 x 80 mg";"trasicor comp  50 x 80 mg";"TRASICOR COMP 50 X 80 MG";"C07AA02";"160.000";"mg";;"oxprenolol";"oxprenolol";"oxprénolol";;"false";;;;
"0090571";"trasylol amp 25 x 100000 u/10ml";"trasylol amp 25 x 100000 u/10ml";"TRASYLOL AMP 25 X 100000 U/10ML";"B02AB01";"500000.000";"E";;"aprotinin";"aprotinine";"aprotinine";;"false";;;;
"0318725";"trasylol fl inj 5x500000 u/50ml";"trasylol fl inj 5x500000 u/50ml";"TRASYLOL FL INJ 5X500000 U/50ML";"B02AB01";"500000.000";"E";;"aprotinin";"aprotinine";"aprotinine";;"false";;;;
"2698041";"traumatil creme 30g 10mg/ g";"traumatil creme 30g 10mg/ g";"TRAUMATIL CREME 30 GR";"C05CX04";"60.000";"mg";;"aescin";"aescine";"aescin";;"false";;;;
"3122496";"traumeel 100g creme";"traumeel 100g creme";"TRAUMEEL HEEL CREME 100 GR";"M02AX10";"0.000";;;"various";"diverse middelen";"varia";;"true";"TDA";;;
"3122504";"traumeel 50g creme";"traumeel 50g creme";"TRAUMEEL HEEL CREME 50 GR";"M02AX10";"0.000";;;"various";"diverse middelen";"varia";;"true";"TDA";;;
"1679786";"travatan collyre sol 1x2,5ml";"travatan collyre sol 1x2,5ml";"TRAVATAN COLLYRE SOL 1X2,5ML CFR 2730-554";"S01EE04";"0.100";"ml";;"travoprost";"travoprost";"travoprost";;"false";;;;
"1679794";"travatan collyre sol 3x2,5ml";"travatan collyre sol 3x2,5ml";"TRAVATAN COLLYRE SOL 3X2,5ML CFR 2730-521";"S01EE04";"0.100";"ml";;"travoprost";"travoprost";"travoprost";;"false";;;;
"2730554";"TRAVATAN NF COLLYRE SOL 1X2,5ML";"TRAVATAN NF COLLYRE SOL 1X2,5ML";"TRAVATAN NF COLLYRE SOL 1X2,5ML";"S01EE04";"1.000";"ed";;"travoprost";"travoprost";"travoprost";;"false";;;;
"2730521";"travatan oogdr 3x 2,5ml 40 mcg/ml";"travatan collyre 3x 2,5ml 40 mcg/ml";"TRAVATAN NF COLLYRE SOL 3X2,5ML";"S01EE04";"1.000";"ed";;"travoprost";"travoprost";"travoprost";;"true";"PEDD";;;
"0835066";"travocort 1/10 15g creme";"travocort 1/10 15g creme";"TRAVOCORT CREME DERM 1 X 15 G";"D01AC20";"5.000";"g";;"combinations";"combinatiepreparaten";"associations";;"true";"OBEB";;;
"0826297";"travogen creme 20g 10mg/ g";"travogen creme 20g 10mg/ g";"TRAVOGEN CREME DERM 1 X 20 G 1%";"D01AC05";"30.000";"mg";;"isoconazole";"isoconazol";"isoconazole";;"true";"OACC";;;
"3069408";"trazodone eg tab 30x 100mg";"trazodone eg compr 30x 100mg";"TRAZODONE EG TABL 30 X 100 MG";"N06AX05";"0.300";"g";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"3069416";"trazodone eg tab 90x 100mg";"trazodone eg compr 90x 100mg";"TRAZODONE EG TABL 90 X 100 MG";"N06AX05";"0.300";"g";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"1714849";"trazodone mylan tab 30x 100mg";"trazodone mylan compr 30x 100mg";"TRAZODONE MYLAN 100 MG TABL 30 X 100 MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"1714856";"trazodone mylan tab 90x 100mg";"trazodone mylan compr 90x 100mg";"TRAZODONE MYLAN 100 MG TABL 90 X 100 MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"2828523";"trazodone teva tab 120x 100mg";"trazodone teva compr 120x 100mg";"TRAZODONE TEVA TABL 120 X 100 MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"1768779";"trazodone teva tab 30x 100mg";"trazodone teva compr 30x 100mg";"TRAZODONE TEVA TABL 30 X 100 MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"1768787";"trazodone teva tab 90x 100mg";"trazodone teva compr 90x 100mg";"TRAZODONE TEVA TABL 90 X 100 MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"1204957";"trazolan retard comp 60x150mg";"trazolan retard comp 60x150mg";"TRAZOLAN RETARD COMP 60X150MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"false";;;;
"0860890";"trazolan tab 30x 100mg";"trazolan compr 30x 100mg";"TRAZOLAN COMP 30 X 100 MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"0860908";"trazolan tab 90x 100mg";"trazolan compr 90x 100mg";"TRAZOLAN COMP 90 X 100 MG";"N06AX05";"300.000";"mg";;"trazodone";"trazodon";"trazodone";;"true";"JCDD";;;
"3070323";"treclinax gel 30 g10/0,25";"treclinax gel 30 g10/0,25";"TRECLINAX 10MG/G + 0,25MG/G GEL TUBE 30G";"D10AF51";"0.000";;;"clindamycin, combinations";"clindamycine";"clindamycine";;"true";"OEFA";;;
"3070315";"treclinax gel 60 g10/0,25";"treclinax gel 60 g10/0,25";"TRECLINAX 10MG/G + 0,25MG/G GEL TUBE 60G";"D10AF51";"0.000";;;"clindamycin, combinations";"clindamycine";"clindamycine";;"true";"OEFA";;;
"2572113";"TREDAPTIVE COMP GEWIJZIGDE AFGIFT 1000MG/20MGX  28";"TREDAPTIVE COMP LIBERAT MODIFIEE 1000MG/20MGX  28";"TREDAPTIVE COMP GEWIJZIGDE AFGIFT 1000MG/20MGX 28";"C10AD52";"1.000";"ed";;"nicotinic acid, combinations";"nicotinic acid, combinaties";"nicotinic acid, associations";;"false";;;;
"2572154";"TREDAPTIVE COMP GEWIJZIGDE AFGIFT 1000MG/20MGX196";"TREDAPTIVE COMP LIBERAT MODIFIEE 1000MG/20MGX 196";"TREDAPTIVE COMP GEWIJZIGDE AFGIFT 1000MG/20MGX196";"C10AD52";"1.000";"ed";;"nicotinic acid, combinations";"nicotinic acid, combinaties";"nicotinic acid, associations";;"false";;;;
"0087353";"tremblex amp  5 x 2 ml 0,125 mg/ml";"tremblex amp  5 x 2 ml 0,125 mg/ml";"TREMBLEX AMP 5X2ML 0,125MG/ML";"N04AA08";"0.125";"mg";;"dexetimide";"dexetimide";"déxétimide";;"false";;;;
"0090480";"tremblex comp  40 x 0,5 mg";"tremblex comp  40 x 0,5 mg";"TREMBLEX COMP 40X0,5MG";"N04AA08";"0.500";"mg";;"dexetimide";"dexetimide";"déxétimide";;"false";;;;
"0397042";"tremblex tabl 240 x 0,5 m ud";"tremblex tabl 240 x 0,5 m ud";"TREMBLEX TABL 240X0,5MG";"N04AA08";"0.500";"mg";;"dexetimide";"dexetimide";"déxétimide";;"false";;;;
"0291476";"tremblex tabl 40 x 0,5 mg ud";"tremblex tabl 40 x 0,5 mg ud";"TREMBLEX TABL 40 X 0,5 MG UD";"N04AA08";"0.500";"mg";;"dexetimide";"dexetimide";"déxétimide";;"false";;;;
"0291468";"tremblex tabl. 240 x 0,5 mg";"tremblex tabl. 240 x 0,5 mg";"TREMBLEX TABL. 240 X 0,5 MG";"N04AA08";"0.500";"mg";;"dexetimide";"dexetimide";"déxétimide";;"false";;;;
"0090597";"trentadil amp inj 5 x 300 mg/5 ml";"trentadil amp inj 5 x 300 mg/5 ml";"TRENTADIL AMP INJ 5 X 300 MG/5 ML";"R03DA08";"750.000";"mg";;"bamifylline";"bamifylline";"bamifylline";;"false";;;;
"1360379";"trentadil comp  60 x 600 mg";"trentadil comp  60 x 600 mg";"TRENTADIL COMP 60 X 600 MG";"R03DA08";"750.000";"mg";;"bamifylline";"bamifylline";"bamifylline";;"false";;;;
"0090605";"trentadil drag  75 x 300 mg";"trentadil drag  75 x 300 mg";"TRENTADIL DRAG 75 X 300 MG";"R03DA08";"750.000";"mg";;"bamifylline";"bamifylline";"bamifylline";;"false";;;;
"0134122";"trentadil supp ad   6 x 500 mg";"trentadil supp ad   6 x 500 mg";"TRENTADIL SUPP AD 6 X 500 MG";"R03DA08";"750.000";"mg";;"bamifylline";"bamifylline";"bamifylline";;"false";;;;
"0134130";"trentadil supp inf 12 x 250 mg";"trentadil supp inf 12 x 250 mg";"TRENTADIL SUPP INF 12 X 250 MG";"R03DA08";"750.000";"mg";;"bamifylline";"bamifylline";"bamifylline";;"false";;;;
"0091488";"trh u c b amp inj 1 x 0,2 mg/1 ml";"trh u c b amp inj 1 x 0,2 mg/1 ml";"TRH U C B AMP INJ 1 X 0,2 MG/1 ML";"V04CJ02";"1.000";"ed";;"protirelin";"protireline";"protiréline";;"false";;;;
"0891408";"trh u c b amp inj 5 x 0,2 mg/1 ml";"trh u c b amp inj 5 x 0,2 mg/1 ml";"TRH U C B AMP INJ 5 X 0,2 MG/1 ML";"V04CJ02";"1.000";"ed";;"protirelin";"protireline";"protiréline";;"false";;;;
"1765429";"tri minulet drag 1 x 21";"tri minulet drag 1 x 21";"TRI MINULET DRAG 1 X 21";"G03AB06";"1.000";"fd";;"gestodene and ethinylestradiol";"gestodeen met oestrogenen";"gestodène et estrogènes";;"false";;;;
"0253153";"tri minulet drag. 6 x 21";"tri minulet drag. 6 x 21";"TRI MINULET DRAG. 6 X 21";"G03AB06";"1.000";"fd";;"gestodene and ethinylestradiol";"gestodeen met oestrogenen";"gestodène et estrogènes";;"false";;;;
"0090829";"tri-cold comp. 10 blister";"tri-cold comp. 10 blister";"TRI COLD COMP. 10 BLISTER";"R01BA53";"40.000";"mg";;"phenylephrine, combinations";"fenylefrine, combinatiepreparaten";"phényléphrine, associations";;"false";;;;
"0253146";"tri-minulet 3x 21 tab";"tri-minulet 3x 21 compr";"TRI MINULET DRAG 3 X 21";"G03AB06";"1.000";"fd";;"gestodene and ethinylestradiol";"gestodeen met oestrogenen";"gestodène et estrogènes";;"true";"FBAAF";;;
"0091231";"triacilline fl 2g 25";"triacilline fl 2g 25";"TRIACILLINE FL 2G 25 S";"J01CA13";"15000.000";"mg";;"ticarcillin";"ticarcilline";"ticarcilline";;"false";;;;
"0091181";"triacilline perf  1 x  5 g";"triacilline perf  1 x  5 g";"TRIACILLINE PERF 1 X 5 G";"J01CA13";"15000.000";"mg";;"ticarcillin";"ticarcilline";"ticarcilline";;"false";;;;
"0305961";"triamer ser. inj. 0,5 ml";"triamer ser. inj. 0,5 ml";"TRIAMER SER. INJ. 0,5 ML";"J07AJ51";"1.000";"ed";;"pertussis, inactivated, whole cell, combinations w";"pertussis, geinactiveerd, hele cel, met toxoiden";"coqueluche, inactivé, cellule entière et toxoîde";;"false";;;;
"0134247";"triaminic bitabs 24";"triaminic bitabs 24";"TRIAMINIC BITABS 24";"R01BA51";"3.000";"ed";;"phenylpropanolamine, combinations";"fenylpropanolamine, combinatiepreparaten";"phénylpropanolamine, associations";;"false";;;;
"0134221";"triaminic gutt 10 ml";"triaminic gutt 10 ml";"TRIAMINIC GUTT 10 ML";"R01BA51";"3.000";"ed";;"phenylpropanolamine, combinations";"fenylpropanolamine, combinatiepreparaten";"phénylpropanolamine, associations";;"false";;;;
"0090225";"trianal 50/0,25 20g zalf";"trianal 50/0,25 20g pommade";"TRIANAL POMM. 20 G";"C05AA12";"1.250";"mg";;"triamcinolone";"triamcinolon";"triamcinolone";;"true";"CHAB";;;
"0090233";"trianal 50/0,5 10 suppo";"trianal 50/0,5 10 suppo";"TRIANAL SUPP. 10";"C05AA12";"1.250";"mg";;"triamcinolone";"triamcinolon";"triamcinolone";;"true";"CHAB";;;
"3154895";"trianal vitis caps 60x 300mg";"trianal vitis caps 60x 300mg";;"C05CX";;;;"other capillary stabilizing agents";"andere capillairstabiliserende middelen";"autres agents stabilisants des capillaires";;"true";"AKAA";;;
"2678787";"triaselle 13x 21 tab";"triaselle 13x 21 compr";"TRIASELLE OMHULDE TABL 13 X 21";"G03AB03";"0.750";"ud";;"levonorgestrel and ethinylestradiol";"levonorgestrel met oestrogenen";"lévonorgestrel et estrogènes";;"true";"FBAAF";;;
"2678803";"triaselle 3x 21 tab";"triaselle 3x 21 compr";"TRIASELLE OMHULDE TABL 3 X 21";"G03AB03";"0.750";"fd";;"levonorgestrel and ethinylestradiol";"levonorgestrel met oestrogenen";"lévonorgestrel et estrogènes";;"true";"FBAAF";;;
"2343861";"tribvit 100 tab";"tribvit 100 compr";"TRIBVIT COMP 100";"A11JA12";"1.000";"ed";;"?";"vitamines b6 en b12";"vitamines b6 et b12";;"true";"NBIA";;;
"1775055";"tribvit 60 tab";"tribvit 60 compr";"TRIBVIT COMP 60";"A11JA12";"1.000";"ed";;"?";"vitamines b6 en b12";"vitamines b6 et b12";;"true";"NBIA";;;
"0090241";"tricandil comp vag canule 15x25000u";"tricandil comp vag canule 15x25000u";"TRICANDIL COMP VAG CANULE 15X25000U";"G01AA09";"1.000";"ed";;"mepartricin";"mepartricine";"mépartricine";;"false";;;;
"0858258";"tricandil creme derm 1 x 30g  5000u";"tricandil creme derm 1 x 30g  5000u";"TRICANDIL CREME DERM 1 X 30G 5000U";"D01AA06";"15000.000";"E";;"mepartricin";"mepartricine";"mépartricine";;"false";;;;
"0090878";"tricandil creme vag 1 x 75g  25000u";"tricandil creme vag 1 x 75g  25000u";"TRICANDIL CREME VAG 1 X 75G 25000U";"G01AA09";"5.000";"g";;"mepartricin";"mepartricine";"mépartricine";;"false";;;;
"0858266";"tricandil susp or 1x25ml  10000u/ml";"tricandil susp or 1x25ml  10000u/ml";"TRICANDIL SUSP OR 1X25ML 10000U/ML";"A01AB16";"4.000";"ed";;"mepartricin";"mepartricine";"mépartricine";;"false";;;;
"0446757";"tricidine comp. a sucer 25";"tricidine comp. a sucer 25";"TRICIDINE ZUIGTABL 25 SINAAS";"R02AB02";"8.000";"mg";;"tyrothricin";"tyrothricine";"tyrothricine";;"false";;;;
"1588185";"tricidine dequalinium sol 45 ml";"tricidine dequalinium sol 45 ml";"TRICIDINE DEQUALINIUM SPRAY 45 ML";"R02AA02";"1.500";"mg";;"dequalinium";"dequalinium";"déqualinium";;"false";;;;
"1798875";"tricidine dequalinium zuigtabletten";"tricidine dequalinium zuigtabletten";"TRICIDINE DEQUALINIUM COMP A SUCER 20";"R02AA02";"1.500";"mg";;"dequalinium";"dequalinium";"déqualinium";;"false";;;;
"1104504";"tricidine munt zuigtabl 25";"tricidine munt zuigtabl 25";"TRICIDINE MUNT ZUIGTABL 25";"R02AB02";"8.000";"mg";;"tyrothricin";"tyrothricine";"tyrothricine";;"false";;;;
"1104512";"tricidine munt zuigtabl 40";"tricidine munt zuigtabl 40";"TRICIDINE MUNT ZUIGTABL 40";"R02AB02";"8.000";"mg";;"tyrothricin";"tyrothricine";"tyrothricine";;"false";;;;
"0134254";"tricinophedrine gutt. 15 ml";"tricinophedrine gutt. 15 ml";"TRICINOPHEDRINE GUTT. 15 ML";"R01AB05";"1.000";"ed";;"ephedrine";"efedrine";"éphédrine";;"false";;;;
"0134262";"tricinophedrine neb. 15 ml";"tricinophedrine neb. 15 ml";"TRICINOPHEDRINE NEB. 15 ML";"R01AB05";"1.000";"ed";;"ephedrine";"efedrine";"éphédrine";;"false";;;;
"2878726";"triesence flac in situ 40mg/1ml";"triesence flac in situ 40mg/1ml";"TRIESENCE 40 MG/ML SUSP INJ 1 X 1 ML";"S01BA05";"0.000";;;"triamcinolone";"triamcinolon";"triamcinolone";;"true";"PHA";;;
"0814947";"triga spray aer. 40 ml";"triga spray aer. 40 ml";"TRIGA SPRAY AER. 40 ML";"R02AA05";"30.000";"mg";;"chlorhexidine";"chloorhexidine";"chlorhexidine";;"false";;;;
"0091439";"triga-c comp. 18";"triga-c comp. 18";"TRIGA-C COMP. 18";"R02AA05";"30.000";"mg";;"chlorhexidine";"chloorhexidine";"chlorhexidine";;"false";;;;
"0074963";"trigynon 3x 21 tab";"trigynon 3x 21 compr";"TRIGYNON ROND DRAG 3 X 21";"G03AB03";"1.000";"fd";;"levonorgestrel and ethinylestradiol";"levonorgestrel met oestrogenen";"lévonorgestrel et estrogènes";;"true";"FBAAF";;;
"0090944";"trihistalex 20g creme";"trihistalex 20g creme";"TRIHISTALEX CREME 20 G";"D04AA32";;;;"diphenhydramine";"difenhydramine";"diphenhydramine";;"true";"OCB";;;
"0134353";"trilafon comp   50 x 8 mg";"trilafon comp   50 x 8 mg";"TRILAFON COMP 50 X 8 MG";"N05AB03";"30.000";"mg";;"perphenazine";"perfenazine";"perphénazine";;"false";;;;
"0090951";"trilafon comp  100 x 2 mg";"trilafon comp  100 x 2 mg";"TRILAFON COMP 100 X 2 MG";"N05AB03";"30.000";"mg";;"perphenazine";"perfenazine";"perphénazine";;"false";;;;
"0134338";"trilafon comp  100 x 4 mg";"trilafon comp  100 x 4 mg";"TRILAFON COMP 100 X 4 MG";"N05AB03";"30.000";"mg";;"perphenazine";"perfenazine";"perphénazine";;"false";;;;
"0134361";"trilafon repetabs 30 x 8 mg";"trilafon repetabs 30 x 8 mg";"TRILAFON REPETABS 30 X 8 MG";"N05AB03";"30.000";"mg";;"perphenazine";"perfenazine";"perphénazine";;"false";;;;
"1595628";"trileptal tab 50x 150mg";"trileptal compr 50x 150mg";"TRILEPTAL 150 COMP 50 X 150 MG";"N03AF02";"1000.000";"mg";;"oxcarbazepine";"oxcarbazepine";"oxcarbazépine";;"true";"JGBAB";;;
"1595636";"trileptal tab 50x 300mg";"trileptal compr 50x 300mg";"TRILEPTAL 300 COMP 50 X 300 MG";"N03AF02";"1000.000";"mg";;"oxcarbazepine";"oxcarbazepine";"oxcarbazépine";;"true";"JGBAB";;;
"1295419";"trileptal tab 50x 600mg";"trileptal compr 50x 600mg";"TRILEPTAL 600 COMP 50 X 600 MG";"N03AF02";"1000.000";"mg";;"oxcarbazepine";"oxcarbazepine";"oxcarbazépine";;"true";"JGBAB";;;
"0486118";"triludan 120 comp  20 x 120 mg";"triludan 120 comp  20 x 120 mg";"TRILUDAN COMP 20 X 120 MG";"R06AX12";"120.000";"mg";;"terfenadine";"terfenadine";"terfénadine";;"false";;;;
"0817890";"triludan comp  28 x  60 mg";"triludan comp  28 x  60 mg";"TRILUDAN COMP 28 X 60 MG";"R06AX12";"120.000";"mg";;"terfenadine";"terfenadine";"terfénadine";;"false";;;;
"0867705";"triludan susp fl 1 x 120ml 30mg/5ml";"triludan susp fl 1 x 120ml 30mg/5ml";"TRILUDAN SUSP FL 1 X 120ML 30MG/5ML";"R06AX12";"120.000";"mg";;"terfenadine";"terfenadine";"terfénadine";;"false";;;;
"0101485";"trimatrim comp  20 x 90 mg/410 mg";"trimatrim comp  20 x 90 mg/410 mg";"TRIMATRIM COMP 20 X 90 MG/410 MG";"J01EE02";"180.000";"mg";;"sulfadiazine and trimethoprim";"sulfadiazine met trimethoprim (co-trimazine)";"sulfadiazine et triméthoprime (co-trimazine)";;"false";;;;
"0101527";"trimatrim comp  60 x 90 mg/410 mg";"trimatrim comp  60 x 90 mg/410 mg";"TRIMATRIM COMP 60 X 90 MG/410 MG";"J01EE02";"180.000";"mg";;"sulfadiazine and trimethoprim";"sulfadiazine met trimethoprim (co-trimazine)";"sulfadiazine et triméthoprime (co-trimazine)";;"false";;;;
"0103002";"trimatrim sir 1x100ml 45mg-205mg/5m";"trimatrim sir 1x100ml 45mg-205mg/5m";"TRIMATRIM SIR 1X100ML 45MG-205MG/5M";"J01EE02";"180.000";"mg";;"sulfadiazine and trimethoprim";"sulfadiazine met trimethoprim (co-trimazine)";"sulfadiazine et triméthoprime (co-trimazine)";;"false";;;;
"0134395";"trimedil drag. 20";"trimedil drag. 20";"TRIMEDIL DRAG. 20";"N02BE51";"4.000";"ed";;"paracetamol, combinations excl. psycholeptics";"paracetamol, combinatiepreparaten excl. psycholeptica";"paracétamol, association sauf avec les psycholeptiques";;"false";;;;
"0861872";"trimin forte comp  30 x 180mg/820mg";"trimin forte comp  30 x 180mg/820mg";"TRIMIN FORTE COMP 30 X 180MG/820MG";"J01EE02";"180.000";"mg";;"sulfadiazine and trimethoprim";"sulfadiazine met trimethoprim (co-trimazine)";"sulfadiazine et triméthoprime (co-trimazine)";;"false";;;;
"0288415";"trimovax 1 fl lyoph inj + solv.";"trimovax 1 fl lyoph inj + solv.";"TRIMOVAX 1 FL LYOPH INJ + SOLV.";"J07BD52";"1.000";"ed";;"measles, combinations with mumps and rubella, live";"mazelen met bof en rubella, levend, verzwakt";"rougeole, associé avec oreillons et rubéole, vivant attenué";;"false";;;;
"1287929";"trinipatch transd syst 30x 10mg/24u";"trinipatch syst transd 30x 10mg/24h";"TRINIPATCH SYST TRANSDERMIC 30X10MG";"C01DA02";"5.000";"mg";;"glyceryl trinitrate";"nitroglycerine";"nitroglycérine";;"true";"ABABA";;;
"1287945";"trinipatch transd syst 30x 15mg/24u";"trinipatch syst transd 30x 15mg/24h";"TRINIPATCH SYST TRANSDERMIC 30X15MG";"C01DA02";"5.000";"mg";;"glyceryl trinitrate";"nitroglycerine";"nitroglycérine";;"true";"ABABA";;;
"1287903";"trinipatch transd syst 30x 5mg/24u";"trinipatch syst transd 30x 5mg/24h";"TRINIPATCH SYST TRANSDERMIC 30X 5MG";"C01DA02";"5.000";"mg";;"glyceryl trinitrate";"nitroglycerine";"nitroglycérine";;"true";"ABABA";;;
"0091280";"trinordiol 3x 21 tab";"trinordiol 3x 21 compr";"TRINORDIOL DRAG 3 X 21";"G03AB03";"1.000";"fd";;"levonorgestrel and ethinylestradiol";"levonorgestrel met oestrogenen";"lévonorgestrel et estrogènes";;"true";"FBAAF";;;
"0091298";"trinordiol drag  6 x 21";"trinordiol drag  6 x 21";"TRINORDIOL DRAG 6 X 21";"G03AB03";"1.000";"fd";;"levonorgestrel and ethinylestradiol";"levonorgestrel met oestrogenen";"lévonorgestrel et estrogènes";;"false";;;;
"0091124";"trinovum 3x 21 tab";"trinovum 3x 21 compr";"TRINOVUM COMP 3 X 21";"G03AB04";"1.000";"fd";;"norethisterone and ethinylestradiol";"norethisteron met oestrogenen";"noréthistérone et estrogènes";;"true";"FBAAF";;;
"0134452";"trinuride h fort comp  100";"trinuride h fort comp  100";"TRINURIDE H FORT COMP 100";"N03AB52";"2.000";"ed";;"phenytoin, combinations";"fenytoine, combinatiepreparaten";"phénytoine, associations";;"false";;;;
"0251439";"triodene 3x 21 tab";"triodene 3x 21 compr";"TRIODENE DRAG 3 X 21";"G03AB06";"1.000";"fd";;"gestodene and ethinylestradiol";"gestodeen met oestrogenen";"gestodène et estrogènes";;"true";"FBAAF";;;
"0134494";"triperidol gutt 1 x 15 ml  1 mg/ml";"triperidol gutt 1 x 15 ml  1 mg/ml";"TRIPERIDOL GUTT 1 X 15 ML 1 MG/ML";"N05AD02";"2.000";"mg";;"trifluperidol";"trifluperidol";"triflupéridol";;"false";;;;
"3158292";"triplixam 30 tab 10/ 2.5/ 10";"triplixam 30 tab 10/ 2.5/ 10";"TRIPLIXAM 10MG/2,50MG/10MG FILMOMH COMP 30";"C09BX01";;;;"perindopril, amlodipine and indapamide";"perindopril, amlodipine en indapamide";"périndopril, amlodipine et indapamide";;"true";"AADH";;;
"3158276";"triplixam 30 tab 10/ 2.5/ 5";"triplixam 30 tab 10/ 2.5/ 5";"TRIPLIXAM 10MG/2,50MG/ 5MG FILMOMH COMP 30";"C09BX01";;;;"perindopril, amlodipine and indapamide";"perindopril, amlodipine en indapamide";"périndopril, amlodipine et indapamide";;"true";"AADH";;;
"3158250";"triplixam 30 tab 5/ 1.25/ 10";"triplixam 30 tab 5/ 1.25/ 10";"TRIPLIXAM 5MG/1,25MG/10MG FILMOMH COMP 30";"C09BX01";;;;"perindopril, amlodipine and indapamide";"perindopril, amlodipine en indapamide";"périndopril, amlodipine et indapamide";;"true";"AADH";;;
"3158235";"triplixam 30 tab 5/ 1.25/ 5";"triplixam 30 tab 5/ 1.25/ 5";"TRIPLIXAM 5MG/1,25MG/ 5MG FILMOMH COMP 30";"C09BX01";;;;"perindopril, amlodipine and indapamide";"perindopril, amlodipine en indapamide";"périndopril, amlodipine et indapamide";;"true";"AADH";;;
"3158300";"triplixam 90 tab 10 /2.5 /10";"triplixam 90 tab 10 /2.5 /10";"TRIPLIXAM 10MG/2,50MG/10MG FILMOMH COMP 90";"C09BX01";;;;"perindopril, amlodipine and indapamide";"perindopril, amlodipine en indapamide";"périndopril, amlodipine et indapamide";;"true";"AADH";;;
"3158284";"triplixam 90 tab 10/ 2.5/ 5";"triplixam 90 tab 10/ 2.5/ 5";"TRIPLIXAM 10MG/2,50MG/ 5MG FILMOMH COMP 90";"C09BX01";;;;"perindopril, amlodipine and indapamide";"perindopril, amlodipine en indapamide";"périndopril, amlodipine et indapamide";;"true";"AADH";;;
